source,dest,dist
1,3140,2.1186629250581546
1,3141,1.9833147504005872
1,3142,2.621980409484702
1,3143,2.7660911220584463
1,3144,3.6543604271264796
1,3145,0.878608843973037
1,3146,3.6655220542486004
1,3147,3.1978126830408393
1,3148,3.022117891808654
1,3149,4.506075757082307
2,3140,2.474490731297559
2,3141,2.4063814912784856
2,3142,2.9750092234341086
2,3143,3.1717464199975622
2,3144,3.9391465498085143
2,3145,0.4704745150667543
2,3146,3.5714872802607993
2,3147,3.6984547434112405
2,3148,2.7222001302115264
2,3149,4.311159108905502
3,3140,2.1270077429103535
3,3141,1.972843422493506
3,3142,2.6292581026404633
3,3143,2.758676980296813
3,3144,3.674937464781679
3,3145,0.9644316342065509
3,3146,3.7408702462435968
3,3147,3.1521550703360415
3,3148,3.1106189976248944
3,3149,4.588936735390794
4,3140,1.9895514250619
4,3141,1.8255274243598574
4,3142,2.4906525257231813
4,3143,2.612207603708538
4,3144,3.546214621153327
4,3145,1.05140041564315
4,3146,3.703253521705903
4,3147,3.0062337716697836
4,3148,3.1374248288273425
4,3149,4.5777565390315935
5,3140,2.3473960671679666
5,3141,2.1795363379590493
5,3142,2.8487888244172273
5,3143,2.967221903326026
5,3144,3.899476985080979
5,3145,1.0059485288501058
5,3146,3.9197831085536605
5,3147,3.3032323268853294
5,3148,3.219097417527929
5,3149,4.740110160700868
6,3140,2.1285913993182035
6,3141,1.9253066084737684
6,3142,2.6244230996015285
6,3143,2.7137252662387246
6,3144,3.70185628518219
6,3145,1.2034092766897688
6,3146,3.9238093166300354
6,3147,3.0053185400298235
6,3148,3.3408725056821456
6,3149,4.796028977902694
7,3140,2.3008244234469446
7,3141,2.1757214979305046
7,3142,2.804472560803616
7,3143,2.9570568024637187
7,3144,3.8240352577648364
7,3145,0.7851887338926943
7,3146,3.721624958959193
7,3147,3.387304992629621
7,3148,2.9952465180011534
7,3149,4.525706124639238
8,3140,2.1913617240727703
8,3141,2.014784973909575
8,3142,2.691494749110231
8,3143,2.802868697787173
8,3144,3.751088440042713
8,3145,1.0616929531128203
8,3146,3.8615848852194676
8,3147,3.1414602117403105
8,3148,3.2277905545976413
8,3149,4.710762399202744
9,3140,1.9163312949532414
9,3141,1.7379439919759077
9,3142,2.415513593916284
9,3143,2.525759868147682
9,3144,3.481749250772836
9,3145,1.1395514285928836
9,3146,3.71442954270658
9,3147,2.9037274478039086
9,3148,3.19076599799098
9,3149,4.606288305650359
10,3140,2.0767450059117887
10,3141,1.9055217704881846
10,3142,2.5772612508786508
10,3143,2.6930746830259804
10,3144,3.635595769002988
10,3145,1.0577258706786037
10,3146,3.7764596331094635
10,3147,3.0595182727745662
10,3148,3.1818088193644067
10,3149,4.640598837739773
11,3140,2.042936675481879
11,3141,1.8609190319314717
11,3142,2.541988283962793
11,3143,2.6491278912019283
11,3144,3.6078992210519925
11,3145,1.1166278173880653
11,3146,3.7966442431725143
11,3147,2.9989740511267233
11,3148,3.225310794470486
11,3149,4.67098986159097
12,3140,2.040866522540082
12,3141,1.8883287326558995
12,3142,2.5431020226634526
12,3143,2.673701483831405
12,3144,3.5897479466687736
12,3145,0.9827527784199822
12,3146,3.688929688988147
12,3147,3.0824759807424664
12,3148,3.0922569351568594
12,3149,4.550205260941026
13,3140,2.1233247721235067
13,3141,1.9345309307483374
13,3142,2.6216032762056045
13,3143,2.723032495161418
13,3144,3.690286677785805
13,3145,1.1324310233915926
13,3146,3.8674650913860087
13,3147,3.0462042387157666
13,3148,3.271669737876754
13,3149,4.733100631469882
14,3140,2.1161575872929905
14,3141,1.8921077665447055
14,3142,2.6075345146554687
14,3143,2.679085770412907
14,3144,3.6969693616004697
14,3145,1.3090970393347576
14,3146,3.9917385789893585
14,3147,2.9275072142629712
14,3148,3.4355979560514522
14,3149,4.876407938580179
15,3140,1.977561701508048
15,3141,1.7824720157829068
15,3142,2.474371438818247
15,3143,2.5710178449980297
15,3144,3.549387205260206
15,3145,1.1935440743108587
15,3146,3.805854103497691
15,3147,2.9052607033364723
15,3148,3.272304437788648
15,3149,4.695813345093533
16,3140,1.9983122113431426
16,3141,1.812626215373456
16,3142,2.4967018415428224
16,3143,2.6009520644098547
16,3144,3.565726614548152
16,3145,1.145258412213796
16,3146,3.784637237958059
16,3147,2.9506637245564216
16,3148,3.2342803679489194
16,3149,4.667334055374167
17,3140,2.005475330674568
17,3141,1.785515592892239
17,3142,2.497395566612699
17,3143,2.5731394900273563
17,3144,3.585956695951474
17,3145,1.3029880542899719
17,3146,3.90879858965721
17,3147,2.8506410314170165
17,3148,3.388696690828537
17,3149,4.806307148679979
18,3140,1.9255970158489992
18,3141,1.7258064422159693
18,3142,2.4213821059314022
18,3143,2.5143646657335377
18,3144,3.499999239654204
18,3145,1.2290835253797003
18,3146,3.79255814489253
18,3147,2.84841239492812
18,3148,3.2837797575143726
18,3149,4.6920656075655245
19,3140,2.074644231546207
19,3141,1.8624952359316898
19,3142,2.5685408642685736
19,3143,2.6505616558474046
19,3144,3.651878664827788
19,3145,1.2543243970487237
19,3146,3.9232080276624006
19,3147,2.9322513338480958
19,3148,3.369411934211751
19,3149,4.807457561603019
20,3140,2.1473761144969896
20,3141,1.9348708319213908
20,3142,2.641442637802626
20,3143,2.7228120417020816
20,3144,3.7240149015386463
20,3145,1.24796405682889
20,3146,3.9691397642940984
20,3147,2.9912977332124604
20,3148,3.389183457462253
20,3149,4.843522785322888
21,3140,2.2077937657672417
21,3141,2.0034651728199657
21,3142,2.7036653220760933
21,3143,2.7917854049295494
21,3144,3.7805928984350596
