source,dest,dist
1,3103,2.33376890995179
1,3104,2.33113059625319
1,3105,3.3825394895291767
1,3106,3.2321915855483003
1,3107,5.118391922326757
1,3108,3.4639546812728037
1,3109,2.123505982697788
1,3110,3.3455089754547185
1,3111,2.9523287008915147
1,3112,3.094312024665387
1,3113,0.7262090594046052
1,3114,3.642112067951947
1,3115,0.7044588727564295
1,3116,3.168902830985321
1,3117,1.0609183353833036
1,3118,3.52926269325624
1,3119,1.071405574876887
1,3120,3.7632684682916446
1,3121,3.3572989168124736
1,3122,1.525838925075504
1,3123,2.7766384933799237
1,3124,1.7174108734786426
1,3125,1.0601106408288903
1,3126,3.440176568961028
1,3127,3.9672564502668464
1,3128,0.7535542651792636
1,3129,2.92486834551312
1,3130,1.7703590799885547
1,3131,1.9787367278809123
1,3132,1.5943412064006122
1,3133,0.9341324887696204
1,3134,0.7792310867689759
1,3135,2.5630870161656083
1,3136,3.4854249599299556
1,3137,3.455771068396823
1,3138,2.2537731552182
1,3139,0.8789038424649132
2,3103,2.1559690907400477
2,3104,2.3630950002452797
2,3105,3.4998400727204637
2,3106,3.0149612205361227
2,3107,5.567288844420082
2,3108,3.78081467925085
2,3109,2.487540831007992
2,3110,2.9621528140177946
2,3111,2.699029032724126
2,3112,2.8057456650558428
2,3113,1.2200377979355919
2,3114,3.8125640786835566
2,3115,0.5133913371688993
2,3116,3.661251436284373
2,3117,1.4055199841438457
2,3118,3.2587627781416133
2,3119,0.8529229826934247
2,3120,4.266163403169397
2,3121,3.8109552948377496
2,3122,1.3795300999879574
2,3123,3.1390203232715836
2,3124,2.1381232497714806
2,3125,0.6715005047978175
2,3126,3.9511235886114777
2,3127,4.222229561005253
2,3128,0.9824325210700801
2,3129,3.3500665451718303
2,3130,1.7543477456705983
2,3131,2.368825342268564
2,3132,1.2715056676004513
2,3133,0.7093130248503624
2,3134,0.8120679496135088
2,3135,2.5645315707683394
2,3136,3.381737688870359
2,3137,3.422257104527449
2,3138,2.263917494475084
2,3139,0.362305823817062
3,3103,2.41728549835425
3,3104,2.3956345373492645
3,3105,3.433060702630003
3,3106,3.3171170933150536
