source,dest,dist
3583,3047,1.7499341209621004
3583,3048,1.6370724672407788
3583,3049,1.219944315707912
3583,3050,1.0889724548087427
3583,3051,1.9819418839748315
3583,3052,1.695755536660657
3583,3053,2.7546564596685137
3583,3054,3.6948923851466042
3583,3055,3.31523326458783
3583,3056,3.3389762787552826
3583,3057,3.1535086751667785
3583,3058,2.478961544025028
3583,3059,0.24919349345287217
3583,3060,0.7716431612977015
3583,3061,1.3625716171329432
3583,3062,0.8670441221860866
3583,3063,4.079735673008713
3583,3064,3.5154335065427973
3583,3065,4.0839615113867485
3583,3066,2.665885549813303
3583,3067,0.8599440623264915
3583,3068,1.8510007768943677
3583,3069,1.7948289150722034
3583,3070,2.2215303120462573
3583,3071,3.2945838796167686
3583,3072,2.4919606616694936
3583,3073,3.5360818310026656
3583,3074,1.0910244590646305
3583,3075,1.5257888342734984
3583,3076,2.9186904749769784
3583,3077,3.63699955492291
3583,3078,1.334395656288886
3583,3079,2.1533716373965586
3583,3080,2.144599245844326
3583,3081,1.719004320364419
3583,3082,1.5096157476389631
3583,3083,3.8343332720863317
3583,3084,0.23628663706516442
3583,3085,4.913747826493863
3583,3086,1.3471687029227282
3583,3087,4.3404915065013245
3583,3088,2.8555751966461234
3583,3089,3.71968921099737
3583,3090,3.7548006080261334
3583,3091,3.88539493951831
3583,3092,0.6152528571850403
3583,3093,1.9681248345311688
3583,3094,3.760362222799917
3583,3095,2.4011198035832413
3583,3096,4.136474658096806
3583,3097,1.7546650623878965
3583,3098,1.7678567981581221
3583,3099,0.1567971725223427
3583,3100,1.3770045361551102
3583,3101,1.2702022729350229
3583,3102,1.2700664417383314
3584,3047,1.7504179561520778
3584,3048,1.5784960250288647
3584,3049,1.1363878386009554
3584,3050,1.0037460573075412
3584,3051,2.0068122022058996
3584,3052,1.6118754888668176
3584,3053,2.7242724871782547
3584,3054,3.6700408283476884
3584,3055,3.327027368894579
3584,3056,3.3516216371160623
3584,3057,3.1882921893662166
3584,3058,2.5353675798159188
3584,3059,0.3399095275485477
3584,3060,0.7486560276665263
3584,3061,1.4291993416422981
3584,3062,0.9488156716347065
3584,3063,4.1053223098210685
3584,3064,3.5775741911087353
3584,3065,4.036213947869981
3584,3066,2.667239588549987
3584,3067,0.8782976660485866
3584,3068,1.7800480795078206
3584,3069,1.7961714015025647
3584,3070,2.1534765192742986
3584,3071,3.277748394808441
3584,3072,2.5481284602330554
3584,3073,3.5115587391276244
3584,3074,1.0561525285315485
3584,3075,1.5840708626167876
3584,3076,2.885508623787972
3584,3077,3.648390925833935
3584,3078,1.2436564476783463
3584,3079,2.2034447161867257
3584,3080,2.1943354959187023
3584,3081,1.6284494103362297
3584,3082,1.4513872948014928
3584,3083,3.807889118887793
3584,3084,0.3276150817972848
3584,3085,4.9648231855711655
3584,3086,1.2629680705912225
3584,3087,4.3415553080726035
3584,3088,2.886084657487428
3584,3089,3.744068743727868
3584,3090,3.718175806388543
3584,3091,3.8294062844097803
3584,3092,0.537705278653127
3584,3093,2.033266059705563
3584,3094,3.784912000088932
3584,3095,2.4427107867461415
3584,3096,4.09112951998588
3584,3097,1.8167229077944218
3584,3098,1.8318494791545001
3584,3099,0.08958035435675273
3584,3100,1.446766680566688
3584,3101,1.202309824792863
3584,3102,1.2021492135233571
3585,3047,1.8623051061537617
3585,3048,1.7312190266739695
3585,3049,1.279448901185286
3585,3050,1.1444075923714747
3585,3051,2.0876156216992885
3585,3052,1.7538392289684774
3585,3053,2.8643880589969406
3585,3054,3.806102197336551
3585,3055,3.4251861036674147
3585,3056,3.448686340462034
3585,3057,3.253416034234308
3585,3058,2.5615316575624867
3585,3059,0.2458943706452991
3585,3060,0.8825676848597646
3585,3061,1.4347024035909792
3585,3062,0.9140852970990764
3585,3063,4.184418558816205
3585,3064,3.5906805865338427
3585,3065,4.186113187686268
3585,3066,2.778040544631181
3585,3067,0.969292859401971
3585,3068,1.7944295670234258
3585,3069,1.9070938274218543
3585,3070,2.306185247442398
3585,3071,3.407034345885021
3585,3072,2.574771773381297
3585,3073,3.647353052637317
3585,3074,1.1987936374355856
3585,3075,1.6077243790895333
3585,3076,3.0275463608135564
3585,3077,3.747024590744974
3585,3078,1.3389367216984172
3585,3079,2.24245482105316
3585,3080,2.2339927082112947
3585,3081,1.7206519446445747
3585,3082,1.604036931574241
3585,3083,3.945191898722699
3585,3084,0.24476095293008202
3585,3085,5.000587994526525
3585,3086,1.3213724802941402
3585,3087,4.452592654037916
3585,3088,2.9580591072611906
3585,3089,3.8249958792002627
3585,3090,3.8624533191920674
3585,3091,3.981801331268091
3585,3092,0.6879517633417654
3585,3093,2.040879441492391
3585,3094,3.8655837032293756
3585,3095,2.4968503506924016
3585,3096,4.24002018378205
3585,3097,1.8317466197174126
3585,3098,1.842480099037451
3585,3099,0.2412812388786614
3585,3100,1.444524991768069
3585,3101,1.3551683533110594
3585,3102,1.35500422251707
3586,3047,1.8063480916968442
3586,3048,1.8135355832416549
3586,3049,1.4346252045729289
3586,3050,1.305458823932824
3586,3051,1.9778195123322795
3586,3052,1.910411879753899
3586,3053,2.8724405931466204
3586,3054,3.798576498546899
3586,3055,3.3363414661821604
3586,3056,3.357963864012612
3586,3057,3.117852163353099
3586,3058,2.3873967969773995
3586,3059,0.031051479419508313
3586,3060,0.8961930528071985
3586,3061,1.2490067893503816
3586,3062,0.7076405835672072
3586,3063,4.0650848212411566
3586,3064,3.4042649161856606
3586,3065,4.234676677188251
3586,3066,2.7140705191390557
3586,3067,0.8935832480491029
3586,3068,2.0031669553469538
3586,3069,1.8488334637214152
3586,3070,2.4124655084033173
3586,3071,3.3816912228043665
3586,3072,2.4010163733513754
3586,3073,3.639380261745101
3586,3074,1.229805478172889
3586,3075,1.4358366957700481
3586,3076,3.0418118974280826
3586,3077,3.6581810537182835
3586,3078,1.5454681950965
3586,3079,2.0814254986977074
3586,3080,2.07364758351999
3586,3081,1.928863026952049
3586,3082,1.6861005213682638
3586,3083,3.9411894298655166
3586,3084,0.03428676732171519
3586,3085,4.831359500985257
3586,3086,1.5368023123728725
3586,3087,4.3846664083603715
3586,3088,2.8319976057716127
3586,3089,3.7088554709175825
3586,3090,3.8833095242126072
3586,3091,4.0524224548977115
3586,3092,0.8253380049304618
3586,3093,1.8535816418477535
3586,3094,3.749005370413616
3586,3095,2.3507989761986328
3586,3096,4.282312777857791
3586,3097,1.6510540302088814
3586,3098,1.6582629034430596
3586,3099,0.3708704795366222
3586,3100,1.2530947375765775
3586,3101,1.463609694717473
3586,3102,1.4635124061109492
3587,3047,1.9606702415181698
3587,3048,1.9452115640648282
3587,3049,1.5256484306481366
3587,3050,1.3917046922662808
3587,3051,2.1233353075533605
3587,3052,2.0007120520873913
3587,3053,3.0241844936463287
3587,3054,3.9522362087438525
3587,3055,3.4858191687826343
3587,3056,3.507045076094738
