source,dest,dist
3583,3150,4.2221148762785266
3583,3151,3.180091375850603
3583,3152,3.17224904029479
3583,3153,3.47682194682367
3583,3154,3.514922922601911
3583,3155,2.5573749691673737
3583,3156,3.8215022114037054
3583,3157,3.2649052435810164
3583,3158,4.381992703646968
3583,3159,4.546084516775014
3583,3160,4.523351327495149
3583,3161,3.743246675992814
3583,3162,3.505985151106258
3583,3163,2.325499898665762
3583,3164,3.1805976638563993
3583,3165,3.143572742568202
3583,3166,2.3488208959092596
3583,3167,2.4111414217750102
3583,3168,1.151763730474614
3583,3169,1.6688627614309473
3583,3170,2.834074039598233
3583,3171,4.369313169016679
3583,3172,3.30671765751107
3583,3173,4.716123219263596
3583,3174,4.769133469028723
3583,3175,4.753744598485188
3583,3176,4.767028909153362
3583,3177,4.736933895351503
3583,3178,2.6575333757916706
3583,3179,2.6183592855350963
3583,3180,3.62275304812437
3583,3181,1.916615494302754
3583,3182,1.2602922382148785
3583,3183,2.0329542190146874
3583,3184,4.748467986538463
3583,3185,0.38081228278375695
3583,3186,0.25116532026673777
3583,3187,0.3023261605300363
3583,3188,4.208935408914737
3583,3189,0.32833007866664393
3583,3190,2.1829299335047407
3583,3191,4.637011589105554
3583,3192,4.584749697892173
3583,3193,4.015665806981992
3583,3194,3.9688028647262485
3583,3195,2.017434425537383
3583,3196,3.6075765086394123
3583,3197,2.156126691169157
3583,3198,2.091614663862715
3583,3199,1.3570237272332775
3583,3200,3.873035393917936
3583,3201,1.3560778273659109
3583,3202,1.4468352928362727
3583,3203,1.393655692033712
3583,3204,3.637478642335932
3583,3205,3.40035749293278
3583,3206,3.0441130205820635
3583,3207,3.021339484465544
3583,3208,3.5780380956891373
3583,3209,0.9753842141631949
3583,3210,2.4459394968077897
3583,3211,2.4138002951839295
3583,3212,4.384611472301763
3583,3213,4.38749301792864
3583,3214,1.649867175343795
3583,3215,2.0643024183194205
3583,3216,1.4976306555731997
3583,3217,2.25919948026391
3583,3218,2.1828645530728874
3583,3219,0.7639605917372645
3583,3220,0.5788534530362152
3583,3221,3.1102366260892946
3583,3222,3.075925242061184
3583,3223,3.0747545742146185
3583,3224,2.875696696628551
3583,3225,2.011223594743724
3583,3226,4.742175360194895
3583,3227,3.4892320872541855
3583,3228,2.0101188938180257
3583,3229,2.189483025539885
3583,3230,0.5944749849753463
3583,3231,0.6253631608972193
3583,3232,3.4853517132454046
3583,3233,3.8878087663840795
3583,3234,3.1622602479953312
3583,3235,3.141016578613114
3583,3236,1.0046584283093287
3583,3237,0.293209956424718
3583,3238,0.34450263480917054
3583,3239,0.33851781664278374
3583,3240,2.5341394433402296
3583,3241,0.8305881873878583
3583,3242,0.8579055174878496
3583,3243,1.331024789241421
3583,3244,3.4546577110326995
3583,3245,3.460931332344021
3583,3246,1.9842079666523764
3583,3247,1.2122549698115979
3583,3248,1.2518431915604815
3583,3249,3.7220211660685805
3583,3250,3.750327589690544
3583,3251,1.0043725430928458
3583,3252,1.6746390477774764
3583,3253,1.6023152694553962
3583,3254,0.6398201612149234
3583,3255,0.6335146929919909
3583,3256,0.6303902014146822
3583,3257,3.3055409896604906
3583,3258,3.313732680849044
3583,3259,2.320509414388293
3583,3260,1.9603619025857808
3583,3261,2.6980505823817205
3583,3262,2.7046290254369008
3583,3263,3.5633351883102975
3583,3264,4.0231161924170635
3583,3265,4.070471343815937
3583,3266,1.8257545373196626
3583,3267,2.9502327593741495
3583,3268,2.980124000866431
3583,3269,1.0522639292463203
3583,3270,3.609851535485121
3583,3271,1.8788345290493447
3583,3272,1.9117033674676491
3583,3273,0.9283817954460414
3583,3274,2.4971327015484337
3583,3275,3.5337032581577628
3583,3276,5.079220082807748
3583,3277,5.115193648150682
3583,3278,2.9623041466654247
3583,3279,1.4528342630006514
3583,3280,1.8239150426697857
3583,3281,2.784735517432526
3583,3282,1.771344951059528
3583,3283,2.432031187045913
3583,3284,1.278477903288591
3583,3285,3.372631772420151
3583,3286,4.026120650870512
3583,3287,4.2042878139935365
3583,3288,3.90101774423854
3583,3289,2.1687446094429195
3583,3290,3.315346189301512
3583,3291,1.6925434319887505
3583,3292,0.6991651131469269
3583,3293,2.4249223300565363
3583,3294,2.286746683445625
3583,3295,0.5913205343245549
3583,3296,0.5369115552125885
3583,3297,0.1585075327487116
3583,3298,2.697487411439
3583,3299,3.05875828897281
3583,3300,2.0119868209186578
3583,3301,3.2331231074640603
3583,3302,4.440408100543242
3583,3303,4.420773418722315
3583,3304,4.345681651973112
3583,3305,2.783780541457545
3583,3306,2.297174465523119
3583,3307,3.854933818744981
3583,3308,4.7760890497655755
3583,3309,5.338842579925309
3583,3310,2.435746282156258
3583,3311,3.4485491212239046
3583,3312,1.2683460464121046
3583,3313,0.3138919619837413
3583,3314,1.9157768348059412
3583,3315,3.805974768263776
3583,3316,4.635435822853733
3583,3317,4.2566226046402
3583,3318,0.29299946345365013
3583,3319,3.793918482224042
3584,3150,4.195577774027227
3584,3151,3.162435960603568
3584,3152,3.155597246524704
3584,3153,3.494724764528189
3584,3154,3.532682845037954
3584,3155,2.5913221135892512
3584,3156,3.8522001014031284
3584,3157,3.3083499147126996
3584,3158,4.379396198263823
3584,3159,4.546433560773217
3584,3160,4.520904860446811
3584,3161,3.7324041814838367
3584,3162,3.5835833683276723
3584,3163,2.292974910613685
3584,3164,3.1484824532725817
3584,3165,3.1115523552198607
3584,3166,2.368850597601575
3584,3167,2.4309958128958167
3584,3168,1.1383289640230878
3584,3169,1.5783659144556814
3584,3170,2.826043096406006
3584,3171,4.344054244578802
3584,3172,3.238829017462916
3584,3173,4.695948348712461
3584,3174,4.751141223190408
3584,3175,4.73655853452551
3584,3176,4.746817464784841
3584,3177,4.718071919016528
3584,3178,2.5958126253510505
3584,3179,2.5572487891960223
3584,3180,3.6255078130394853
3584,3181,1.9065958047880076
3584,3182,1.1946486161482732
3584,3183,1.9602594599859615
3584,3184,4.798055404080385
3584,3185,0.2894167330754246
3584,3186,0.1612076151872894
3584,3187,0.2126744189622016
3584,3188,4.158143860642637
3584,3189,0.23703006739476767
3584,3190,2.1010393042533564
3584,3191,4.66189750153093
3584,3192,4.60955602038507
3584,3193,3.983647572602091
3584,3194,3.9367096351325626
3584,3195,1.9411320609877751
3584,3196,3.5869469305329518
3584,3197,2.0991994153181848
3584,3198,2.0358125030124903
3584,3199,1.2712674298704365
3584,3200,3.837313249967293
3584,3201,1.2646738405135727
3584,3202,1.3556259791246594
3584,3203,1.3023742333965795
3584,3204,3.6367449326235834
3584,3205,3.406056926852737
3584,3206,2.979506878871815
3584,3207,2.9582746347825184
3584,3208,3.64046446180618
3584,3209,1.0191401378169687
3584,3210,2.427695239432171
3584,3211,2.3952928796227617
3584,3212,4.346347026743254
3584,3213,4.348290074057699
3584,3214,1.6648173226401366
3584,3215,2.0554437474524594
3584,3216,1.417170039488429
3584,3217,2.198982087259452
3584,3218,2.1781891043202832
3584,3219,0.8496399589372938
3584,3220,0.6600991175641115
3584,3221,3.1299833659702907
3584,3222,3.0963005684695477
3584,3223,3.0933610500633972
3584,3224,2.9074427492832156
3584,3225,2.051144506399046
3584,3226,4.701211584806111
3584,3227,3.513036305054382
3584,3228,1.9896316783499646
3584,3229,2.2157587443438787
3584,3230,0.6475982440113127
3584,3231,0.6781302244218396
3584,3232,3.4253476442432618
3584,3233,3.895939229651337
3584,3234,3.154197248325424
3584,3235,3.133824829709713
3584,3236,1.0924100136536996
3584,3237,0.21023003711161564
3584,3238,0.25394408609615604
3584,3239,0.2527296320839316
3584,3240,2.5169154065925987
3584,3241,0.859622271987926
3584,3242,0.8844684065662504
3584,3243,1.2446165895635666
3584,3244,3.5194737194059993
3584,3245,3.526377561082321
3584,3246,1.9323047262100255
3584,3247,1.1343472126822534
3584,3248,1.1735448755366094
3584,3249,3.6980203130716327
3584,3250,3.727133395062805
3584,3251,1.0906281728805276
3584,3252,1.6282076030802428
3584,3253,1.5560235131669584
3584,3254,0.7283325157380576
3584,3255,0.7192301292211939
3584,3256,0.7130556768697675
3584,3257,3.2633736576779557
3584,3258,3.2701448436202374
3584,3259,2.240567581177816
3584,3260,1.910007127489722
3584,3261,2.6728392314698244
3584,3262,2.680841951308362
3584,3263,3.566341523820065
3584,3264,3.9901384236807913
3584,3265,4.037680537180799
3584,3266,1.7438970778449245
3584,3267,2.8838710028791192
3584,3268,2.9149163875114517
3584,3269,1.0925488866979813
3584,3270,3.610538446730229
3584,3271,1.8471183936448794
3584,3272,1.88974338313127
3584,3273,0.9749768823634498
3584,3274,2.4788016243532276
3584,3275,3.534661576626526
3584,3276,5.057483334086056
3584,3277,5.095238113251486
3584,3278,2.9869134881378567
3584,3279,1.3866346647675085
3584,3280,1.7413771948104222
3584,3281,2.7988125477733554
3584,3282,1.7291643608747596
3584,3283,2.4329715220517065
3584,3284,1.3519776812359834
3584,3285,3.4015388071597594
3584,3286,4.043953783474885
3584,3287,4.233813634312981
3584,3288,3.9367922646965803
3584,3289,2.078129838175093
3584,3290,3.2830182445479603
3584,3291,1.6922814357810172
3584,3292,0.743035531952508
3584,3293,2.3337909846650273
3584,3294,2.2543998368244194
3584,3295,0.6147690500051786
3584,3296,0.6162680794281447
3584,3297,0.24866509225443678
3584,3298,2.707260270767826
3584,3299,3.03899050201253
3584,3300,1.9383961871429718
3584,3301,3.167795421846697
3584,3302,4.40062876861496
3584,3303,4.381687823333092
3584,3304,4.343762326638973
3584,3305,2.7584158224201833
3584,3306,2.3269745961871995
3584,3307,3.8340046057282677
3584,3308,4.8265961800421815
3584,3309,5.370691130332012
3584,3310,2.3446138008343502
3584,3311,3.4674298468913345
3584,3312,1.1869922613335842
3584,3313,0.40501367168533886
3584,3314,1.9654832668689617
3584,3315,3.8589384121833743
3584,3316,4.64160799133355
3584,3317,4.206790084092535
3584,3318,0.317089175591477
3584,3319,3.794386787761902
3585,3150,4.332968176052807
3585,3151,3.2924492417865068
3585,3152,3.2847137364968666
3585,3153,3.5848096056414596
3585,3154,3.6229558771629278
3585,3155,2.658040812211377
3585,3156,3.923607784484169
3585,3157,3.358781670220992
3585,3158,4.494514009718043
3585,3159,4.658275295806086
3585,3160,4.635855764019834
3585,3161,3.856069340941783
3585,3162,3.5564177075297527
3585,3163,2.434504601632586
3585,3164,3.2898307240722713
3585,3165,3.252833408696747
3585,3166,2.4563002713100124
3585,3167,2.5186644133550806
3585,3168,1.2643330683364022
3585,3169,1.6701309685530987
3585,3170,2.946905285552321
3585,3171,4.480462631753727
3585,3172,3.391506203719912
3585,3173,4.828202515185382
3585,3174,4.881495667254876
3585,3175,4.866193854954352
3585,3176,4.879104032185218
3585,3177,4.849191164800696
3585,3178,2.7489053094460303
3585,3179,2.7103068663820244
3585,3180,3.734635555683123
3585,3181,2.029433777892486
3585,3182,1.3477295414126458
3585,3183,2.111657977476686
3585,3184,4.836727592584962
3585,3185,0.41071285437972405
3585,3186,0.2724777926242292
3585,3187,0.317424140647588
3585,3188,4.309154292782081
3585,3189,0.36332909515388395
3585,3190,2.245423909424334
3585,3191,4.7419464730951715
3585,3192,4.689728228504811
3585,3193,4.124982905392461
3585,3194,4.078093473354013
3585,3195,2.0906632046897977
3585,3196,3.719555189911614
3585,3197,2.25169324584206
3585,3198,2.188069525568104
3585,3199,1.4103782598530452
3585,3200,3.9810457103338757
3585,3201,1.3742031385159286
3585,3202,1.4710234720848363
3585,3203,1.4165737541964505
3585,3204,3.7498321360973965
3585,3205,3.511735520130759
3585,3206,3.13258715884841
3585,3207,3.111399381627778
3585,3208,3.6528949561551203
3585,3209,1.0719386602569594
3585,3210,2.55818686818739
3585,3211,2.526011738700243
3585,3212,4.491624372684758
3585,3213,4.494100378286737
3585,3214,1.75937395250354
3585,3215,2.1771386985144234
3585,3216,1.5636147883985816
3585,3217,2.351956935238878
3585,3218,2.295604738306299
3585,3219,0.7177111639102356
3585,3220,0.5208691090565272
3585,3221,3.2176072226168086
3585,3222,3.1830597190836913
3585,3223,3.182560670371832
3585,3224,2.9774912502891495
3585,3225,2.108453403581161
3585,3226,4.847993800397984
3585,3227,3.59484249317949
3585,3228,2.122003738303852
3585,3229,2.2943992560780297
3585,3230,0.6862871994553149
3585,3231,0.7171432176283228
3585,3232,3.578334663847687
3585,3233,3.998630218331804
3585,3234,3.275089852005615
3585,3235,3.2538290307300093
3585,3236,1.0310189840667907
3585,3237,0.2872483789773806
3585,3238,0.362275541254634
3585,3239,0.3362573822315446
3585,3240,2.646513382884345
3585,3241,0.9360821542592098
3585,3242,0.9643677442702349
3585,3243,1.382414583293274
3585,3244,3.5264595989173873
3585,3245,3.5318717480139425
3585,3246,2.083503407339839
3585,3247,1.1712490149762294
3585,3248,1.2114706794927401
3585,3249,3.833408336697635
3585,3250,3.8618733015742674
3585,3251,1.0367236056972888
3585,3252,1.777294964983483
3585,3253,1.7050293868830173
3585,3254,0.6666144447742227
3585,3255,0.6718803425923503
3585,3256,0.5757650180207504
3585,3257,3.4107017195210605
3585,3258,3.418174321612176
3585,3259,2.387054462699243
3585,3260,2.0606889831271125
3585,3261,2.809116021960603
3585,3262,2.8159955102093623
3585,3263,3.6751811281534006
3585,3264,4.132118352783521
3585,3265,4.179538447419099
3585,3266,1.8885331960454457
3585,3267,3.036797618886978
3585,3268,3.0679574112466264
3585,3269,1.150907867072694
3585,3270,3.722033372191336
3585,3271,1.988019210493036
3585,3272,2.0233241027270497
3585,3273,1.0230467534066192
3585,3274,2.6093728763610975
3585,3275,3.645852887169886
3585,3276,5.191064853830929
3585,3277,5.227312295456745
3585,3278,3.067681046376289
3585,3279,1.3898997817763326
3585,3280,1.7917793263003534
3585,3281,2.8941163830732997
3585,3282,1.8762797475859039
3585,3283,2.5442614599524735
3585,3284,1.340261169837516
3585,3285,3.4758053660997494
3585,3286,4.134056228880125
3585,3287,4.306957646735535
3585,3288,4.000087589670812
3585,3289,2.170078914511558
3585,3290,3.424520465942189
3585,3291,1.8050007636751657
3585,3292,0.7970894547659033
3585,3293,2.448814285247391
3585,3294,2.188117595024222
3585,3295,0.699911655504854
3585,3296,0.47467352965180803
3585,3297,0.20292162972553732
3585,3298,2.8080571589286625
3585,3299,3.1708395424127334
3585,3300,2.0894129364684315
3585,3301,3.3208218563406073
3585,3302,4.546760931668612
3585,3303,4.527433802677567
3585,3304,4.458139081167617
3585,3305,2.8948195951717257
3585,3306,2.4002905895680424
3585,3307,3.966875333786588
3585,3308,4.863493976239835
3585,3309,5.440056153765894
3585,3310,2.459610627204018
3585,3311,3.5561823646758537
3585,3312,1.3327481243958321
3585,3313,0.3112776732174903
3585,3314,2.005464256414468
3585,3315,3.891303616284178
3585,3316,4.746639940780322
3585,3317,4.357475758051151
3585,3318,0.18016359645613117
3585,3319,3.906120478584327
3586,3150,4.328544194141719
3586,3151,3.2693144451770833
3586,3152,3.2592871196645063
3586,3153,3.48263785598754
3586,3154,3.52098337904049
3586,3155,2.526317455625333
3586,3156,3.7944990103649747
3586,3157,3.206153378277189
3586,3158,4.434611752651935
3586,3159,4.591589963274456
3586,3160,4.575394131402322
3586,3161,3.8159202551172258
3586,3162,3.3477772082828055
3586,3163,2.4493007536598497
3586,3164,3.300829130757303
3586,3165,3.263694527432078
3586,3166,2.35407237643687
3586,3167,2.416453911604928
3586,3168,1.2471933071044679
3586,3169,1.8784907383680685
3586,3170,2.903017210545931
3586,3171,4.472766631311154
3586,3172,3.49606689447046
3586,3173,4.8079911069277355
3586,3174,4.8561015125760925
3586,3175,4.838939476279454
3586,3176,4.8589135453166765
3586,3177,4.8258723151280805
3586,3178,2.8367498988313016
3586,3179,2.796546702455672
3586,3180,3.6644604303839867
3586,3181,1.9950416551378678
3586,3182,1.4502733899675573
3586,3183,2.231716983297494
3586,3184,4.670317899810768
3586,3185,0.5981672639100554
3586,3186,0.4644006991195313
