X,Y,Z,Name,type,oldName,Id
34.783890231,31.264812273000103,0,נראה אור,גן ילדים,,2729
34.7850698500001,31.268715538000002,0,בית יעקב,גן ילדים,,2730
34.7959108810001,31.271644861,0,סברס,גן ילדים,צבר,2731
34.808785008,31.257118749,0,חושן,גן ילדים,חנה סנש,2732
34.8115481990001,31.2529143790001,0,אדיב,גן ילדים,נדיב,2733
34.805599769000004,31.270701658000103,0,פרחי שושנה,גן ילדים,,2734
34.805680828,31.270558255,0,גור אריה,גן ילדים,,2735
34.807416183,31.27100513,0,תבור,גן ילדים,,2736
34.798604608000105,31.270362160999998,0,דקל,גן ילדים,,2737
34.791571472,31.2722718910001,0,גני חבד,גן ילדים,,2738
34.7986361850001,31.2684860190001,0,חצב,גן ילדים,,2739
34.8050372820001,31.255587516,0,בית אריאל,מרכז מדעים,,2740
34.762513713000004,31.239395653000003,0,מורשת,גן ילדים,,2741
34.778866727,31.2546266200001,0,אריאל,גן ילדים,,2742
34.7550147260001,31.2570066550001,0,חווה חקלאית,חווה חקלאי,,2743
34.7890019430001,31.264460993000103,0,מרכז מדעים,מרכז מדעים,,2744
34.8014092670001,31.2590062260001,0,חבצלת,גן ילדים,,2745
34.8016582990001,31.2586489,0,יסמין,גן ילדים,,2746
34.771728597,31.257810061999997,0,צדק,גן ילדים,,2747
34.7681460850001,31.253761328000103,0,החידא א,גן ילדים,,2748
34.7679951040001,31.2537824200001,0,החידא ב,גן ילדים,,2749
34.784753038000105,31.2727426120001,0,נורית - פסיכיאטרי,גן ילדים,,2750
34.784754123,31.272497664000102,0,סביון - פסיכיאטרי,גן ילדים,,2751
34.8089623010001,31.2546421600001,0,,גן ילדים,שלו,2752
34.7669157180001,31.262997839,0,נופר,גן ילדים,,2753
34.769618516,31.257631035,0,זוהר,גן ילדים,,2754
34.7706565240001,31.248403532000104,0,מיחא,גן ילדים,,2755
34.797152788000105,31.248498286,0,מצדיקי הרבים,גן ילדים,,2756
34.7784400800001,31.245380024,0,שכם,גן ילדים,,2757
34.7776104120001,31.2260090390001,0,זמיר,גן ילדים,דרור,2758
34.764213823,31.238272004000102,0,טל,גן ילדים,,2759
34.7844984750001,31.2352267800001,0,"אגו""י",גן ילדים,,2760
34.7918064840001,31.265299018000103,0,תות,גן ילדים,,2761
34.7700447780001,31.2637643840001,0,נווה במדבר,גן ילדים,,2762
34.8049696740001,31.273892688000004,0,ניצני חומש,גן ילדים,,2763
34.7679397040001,31.2542656110001,0,שביט,גן ילדים,,2764
34.809958925,31.268678563,0,בן גוריון,גן ילדים,,2765
34.7723230890001,31.252987023000102,0,גלבוע,גן ילדים,,2766
34.7858314310001,31.249396148000102,0,מצדיקי הרבים,גן ילדים,,2768
34.792614756999996,31.2470881510001,0,נריה,גן ילדים,,2769
34.7705841160001,31.245196002000103,0,יובלים,גן ילדים,,2770
34.77633489,31.252468805,0,עופרים,גן ילדים,,2771
34.776211653000104,31.252565098,0,יעלים,גן ילדים,,2772
34.7648800310001,31.257578236,0,ידיד,גן ילדים,,2773
34.764987757,31.2542965960001,0,ענבל,גן ילדים,,2774
34.796553163000105,31.265109614,0,באר מים חיים,גן ילדים,,2775
34.7947562310001,31.26670011,0,גלית,גן ילדים,,2776
34.7802834020001,31.265934192,0,אוצר החיים,גן ילדים,,2777
34.805718414000104,31.2708040110001,0,אמרי יוסף,גן ילדים,,2778
34.7922023450001,31.270514468000002,0,בית יעקב ד',גן ילדים,,2779
34.7902654480001,31.242402331999998,0,קיבוץ גלויות,גן ילדים,,2780
34.8009319220001,31.266393623000102,0,שלהבת,גן ילדים,,2781
34.7857579080001,31.239823222,0,ניצני אור,גן ילדים,,2782
34.799187111,31.2648722910001,0,עוז,גן ילדים,,2783
34.767085034000004,31.262883681000098,0,פעמון,גן ילדים,,2784
34.795029679,31.2627444350001,0,שובו,גן ילדים,,2785
34.771607732000106,31.247847203000003,0,"תל""י אשל אברהם",גן ילדים,,2786
34.7838707450001,31.2649039500001,0,תמר,גן ילדים,,2787
34.7934840290001,31.272834606999997,0,שערי ציון,גן ילדים,,2788
34.777216274000104,31.239534215,0,צעד קדימה,גן ילדים,,2789
34.774309063000004,31.236834199,0,סיפן,גן ילדים,,2790
34.7982933260001,31.284199943,0,מרווה,גן ילדים,הדס,2791
34.7651747790001,31.231744936,0,צופית,גן ילדים,,2792
34.778448116999996,31.245403369,0,יריחו,גן ילדים,שכם,2793
34.7776041830001,31.226008960999998,0,דרור,גן ילדים,,2794
34.797743198,31.281457060999998,0,נוי,גן ילדים,,2795
34.766261747,31.259457678,0,מקיף רבין,על יסודי,,2796
34.800193746,31.2531974980001,0,מקיף א,על יסודי,,2797
34.763610613000004,31.246223127000103,0,נאות לון,בית ספר,,2798
34.767269762000105,31.261076668,0,אפיק,בית ספר,,2799
34.770409525,31.2449487330001,0,יובלים,בית ספר,,2800
34.769374727000105,31.25641367,0,גבים,בית ספר,,2801
34.774835721,31.254627644,0,אוריין,בית ספר,,2802
34.7758676650001,31.247357661,0,מולדת,בית ספר,,2803
34.7837657800001,31.260360572,0,תומר,בית ספר,,2804
34.7882946550001,31.243920599000003,0,בארי,בית ספר,,2805
34.788449744,31.254949561999997,0,נתיבות-יורם,בית ספר,,2806
34.7591897820001,31.265063703000102,0,היובל,בית ספר,,2807
34.764897819000105,31.268560657,0,נווה מנחם,בית ספר,,2808
34.7695617860001,31.2636596460001,0,נווה במדבר,בית ספר,,2809
34.791093868000104,31.2699284980001,0,אלומות,בית ספר,,2810
34.799552866999996,31.268267453000103,0,אמירים,בית ספר,,2811
34.80496077,31.255219463000103,0,נטעים,בית ספר,,2812
34.804097309,31.2735452970001,0,רמות,בית ספר,,2813
34.810307937000104,31.269360529,0,בן גוריון,בית ספר,,2814
34.776551474,31.243739216999998,0,אשכול,בית ספר,,2815
34.7888630030001,31.263605748000003,0,מצפה,בית ספר,,2816
34.8057312110001,31.284189685999998,0,רכסים,בית ספר,,2817
34.7980012370001,31.285313917000103,0,הרצוג,בית ספר,,2818
34.768706562,31.235897741,0,מקיף רגר,על יסודי,,2819
34.7737706450001,31.2370256350001,0,נווה שלום,בית ספר,,2820
34.777298933000104,31.2379092900001,0,יחדיו,בית ספר,,2821
34.7825026190001,31.2404976440001,0,גאולים,בית ספר,,2822
34.7725656600001,31.24740468,0,נתיבי עם,בית ספר,,2823
34.7831407510001,31.256895587,0,מקיף ג,על יסודי,,2824
34.784811581,31.235267647000104,0,בית יעקב,בית ספר,,2825
34.7896925470001,31.230293634000102,0,מענית,בית ספר,,2826
34.792567557,31.2308996150001,0,שורשים,בית ספר,,2827
34.7868856850001,31.2479315940001,0,רננות,בית ספר,,2828
34.792141718,31.2511495530001,0,מקיף ח,על יסודי,,2829
34.7919647310001,31.252807548000103,0,עמל,על יסודי,,2830
34.784188756,31.257248580000102,0,דקלים,בית ספר,,2831
34.788267767,31.257843554,0,יסודות,בית ספר,,2832
34.7930746850001,31.2467445610001,0,מוריה,בית ספר,,2833
34.7923207900001,31.259980523000003,0,משכן מאיר,בית ספר,,2834
34.761380774,31.263689694,0,מקיף טוביהו,על יסודי,,2835
34.772493786,31.26313063,0,רעים,בית ספר,,2836
34.773727791999995,31.2636296210001,0,מאיר,בית ספר,,2837
34.7818508460001,31.268908556,0,שובו,בית ספר,,2838
34.783393845999996,31.268622547000103,0,מגן,בית ספר,,2839
34.7871498280001,31.2657255350001,0,מקיף ה,על יסודי,,2840
34.7912988050001,31.261956522,0,חבד - עוזיאל,בית ספר,,2841
34.7912428440001,31.2669025060001,0,שחר,בית ספר,,2842
34.7891868840001,31.272249500999997,0,ישיבת בני עקיבא,על יסודי,,2843
34.791775193,31.270327052,0,בית יעקב ד',בית ספר,,2844
34.799805838000104,31.264660463000002,0,עץ חיים,בית ספר,,2845
34.794935879,31.270653473000003,0,קארו,בית ספר,,2846
34.8020127350001,31.251384493000003,0,בית הפקיד תלם,על יסודי,,2847
34.808166731,31.2497304620001,0,דגניה,בית ספר,,2848
34.8012697630001,31.2549904860001,0,מקיף ב'- אולפנת אמית,על יסודי,,2849
34.808135758,31.253163451,0,חזון עובדיה,בית ספר,,2850
34.8032832050001,31.2697349,0,מקיף ז,על יסודי,,2851
34.8031704590001,31.2708369900001,0,אפיקים בנגב,בית ספר,,2852
34.773210481,31.2484036160001,0,מקיף ו,על יסודי,,2853
34.770560847000105,31.2560524290001,0,אולפנא בני עקיבא,על יסודי,,2854
34.7560935450001,31.2548232840001,0,טכני חיל האויר,על יסודי,,2855
34.782761988000104,31.2671686350001,0,בנות חייל,בית ספר,,2856
34.7755323580001,31.252647304,0,אילנות,בית ספר,,2857
34.785771621,31.240188625,0,בית יעקב,על יסודי,,2858
34.777197831,31.267816587,0,תורת האבות,בית ספר,,2859
34.7911250650001,31.264439306,0,אורים,בית ספר,,2860
34.764322527,31.2576983880001,0,אור,בית ספר,,2861
34.781396306,31.2522073760001,0,רמבם,בית ספר,,2862
34.7827649480001,31.2682493200001,0,נטע ארז,בית ספר,,2863
34.7682371760001,31.236973624,0,תורני נווה זאב,בית ספר,,2864
34.7941142130001,31.259871287000102,0,ישיבת תורה אור,על יסודי,,2865
34.796971731999996,31.2647710630001,0,באר מים חיים,בית ספר,,2866
34.758870679,31.2667499990001,0,תיכון בית חיה,על יסודי,,2867
34.796940147,31.2651212550001,0,סמינר בית יעקב,על יסודי,,2868
34.7861296930001,31.249817303,0,אור מרגלית,על יסודי,,2869
34.7751397710001,31.260067566,0,"שורשים (שז""ר)",בית ספר,,2870
34.7845493080001,31.2726028210001,0,גשר,בית ספר,,2871
34.8014561620001,31.258689258000103,0,סורוקה,בית ספר,,2872
34.780583478000004,31.257695613000102,0,"ישיבת אמי""ת",על יסודי,,2873
34.7803744940001,31.257085652000104,0,עמל,על יסודי,,2874
34.7715550940001,31.263262775,0,אור ליאן,על יסודי,,2875
34.8053083190001,31.2696285490001,0,,גן ילדים,לוטם,2876
34.802989247,31.271246745,0,בוטן,גן ילדים,,2877
34.776008275,31.236207714000003,0,סיגלית,גן ילדים,,2878
34.776008275,31.236207714000003,0,לילך,גן ילדים,,2879
34.773627144,31.235569318000003,0,צבעוני ססגוני,גן ילדים,,2880
34.773627144,31.235569318000003,0,צבעוני המדבר,גן ילדים,,2881
34.766559575,31.230558295999998,0,פשוש,גן ילדים,,2882
34.766559575,31.230558295999998,0,חסידה,גן ילדים,,2883
34.807657623000104,31.2833804150001,0,ינשוף,גן ילדים,,2884
34.8075586840001,31.283087633,0,תנשמת,גן ילדים,,2885
34.8076262330001,31.283222035999998,0,עטלף,גן ילדים,,2886
34.798435571,31.281715696,0,בז,גן ילדים,,2887
34.798717716999995,31.281577538000104,0,עיט,גן ילדים,,2888
34.798915627,31.281818881,0,עיטם,גן ילדים,דיה,2889
34.798600478000004,31.281884109,0,נשר,גן ילדים,,2890
34.7698455180001,31.239951875,0,שפירית,גן ילדים,,2891
34.769968503,31.239962862,0,גחלילית,גן ילדים,,2892
34.8006108430001,31.2800451680001,0,דוכיפת,גן ילדים,,2893
34.8006108430001,31.2800451680001,0,סנונית,גן ילדים,,2894
34.7995061300001,31.284459521,0,צדף,גן ילדים,,2895
34.7997250490001,31.284283909000102,0,שונית,גן ילדים,,2896
34.799286878000004,31.284258504,0,ריף,גן ילדים,,2897
34.799504043000105,31.2840636510001,0,קונכיה,גן ילדים,,2898
34.765942694,31.237662731999997,0,אקליפטוס,גן ילדים,,2899
34.7656417920001,31.237062775,0,אשל,גן ילדים,,2900
34.765725246,31.237486204,0,שקמה,גן ילדים,,2901
34.7660965380001,31.237491697000102,0,צפצפה,גן ילדים,,2902
34.7656723050001,31.237345921,0,זית,גן ילדים,,2903
34.7658776160001,31.23718826,0,חרוב,גן ילדים,,2904
34.766704449,31.2357844900001,0,אירוס הנגב,גן ילדים,,2905
34.766704449,31.2357844900001,0,אירוס הדור,גן ילדים,,2906
34.766704449,31.2357844900001,0,אירוס ארגמן,גן ילדים,,2907
34.7632850210001,31.2642445010001,0,סהר,גן ילדים,,2908
34.7632850210001,31.2642445010001,0,ירח,גן ילדים,,2909
34.7632850210001,31.2642445010001,0,לבנה,גן ילדים,,2910
34.7824024600001,31.2366619950001,0,פיסטוק,גן ילדים,,2911
34.7824142970001,31.236546883000102,0,פקאן,גן ילדים,,2912
34.7880139860001,31.2633846890001,0,סחלב,גן ילדים,,2913
34.7880139860001,31.2633846890001,0,תילתן,גן ילדים,,2914
34.788381095,31.2525848120001,0,מיתר,גן ילדים,,2915
34.776367635999996,31.259376564,0,שיבולת,גן ילדים,,2916
34.772346865,31.246861831999997,0,פטל,גן ילדים,,2917
34.775338795,31.2572078850001,0,עפרוני,גן ילדים,,2918
34.797319869,31.279607501999998,0,חורש,גן ילדים,מורן,2919
34.7617437850001,31.2694123410001,0,סתיו,גן ילדים,אביב,2920
34.778604214,31.253581367,0,קוקוס,גן ילדים,אגוז,2921
34.7714209100001,31.2453778980001,0,אופיר,גן ילדים,,2922
34.774792545,31.2555448730001,0,קורל,גן ילדים,אלמוג,2923
34.775731175,31.244067909,0,כרם,גן ילדים,אשכול,2924
34.7938877240001,31.254944367000103,0,רחל,גן ילדים,ביאליק,2925
34.8102211280001,31.268763939000102,0,בן גוריון,גן ילדים,,2926
34.809884305,31.2688650960001,0,בן גוריון,גן ילדים,,2927
34.79332114,31.2489281840001,0,מפוחית,גן ילדים,ברנר,2928
34.80481709,31.2838995750001,0,רמה,גן ילדים,,2929
34.807751275,31.287560937,0,גליל עליון,גן ילדים,,2930
34.7751780290001,31.238700066999996,0,"שיל""ת",גן ילדים,דביר,2931
34.767356068000005,31.240388495,0,שלדג,גן ילדים,,2932
34.8008204930001,31.2819351810001,0,פלפלון,גן ילדים,,2933
34.798429089,31.284115801,0,הדס,גן ילדים,,2934
34.797735085999996,31.285160947000104,0,הרצוג,גן ילדים,,2935
34.7983644400001,31.2850198150001,0,הרצוג,גן ילדים,,2936
34.7763508840001,31.2470930150001,0,רוח,גן ילדים,השלושה,2937
34.7764864390001,31.247047657000103,0,אש,גן ילדים,השלושה,2938
34.7705890190001,31.2386925060001,0,סופית,גן ילדים,,2939
34.7987838720001,31.268486486,0,סיתוונית,גן ילדים,,2940
34.770481018000105,31.2453189880001,0,יובלים,גן ילדים,,2941
34.7703419420001,31.2452374700001,0,יובלים,גן ילדים,,2942
34.779899896000096,31.231673127000104,0,כוורת,גן ילדים,יערה,2943
34.800825155,31.2790859,0,זוויתן,גן ילדים,ירדן,2944
34.77467154,31.2455165210001,0,כפיר,גן ילדים,,2945
34.809356945,31.275303078,0,יער,גן ילדים,,2946
34.789886481000096,31.270270284000002,0,לימון,גן ילדים,,2947
34.7755364860001,31.2483788120001,0,מולדת,גן ילדים,,2948
34.785622327000105,31.2465574450001,0,אריה,גן ילדים,מוריה,2949
34.797298916,31.279709627,0,מורן,גן ילדים,,2950
34.7644232550001,31.2382128150001,0,מי מרום,גן ילדים,מי מרום,2951
34.806762207000105,31.270898228000103,0,נבו,גן ילדים,מירון,2952
34.8037634080001,31.2560786610001,0,יעל,גן ילדים,מיתרים,2953
34.7699301920001,31.2637040930001,0,נווה במדבר,גן ילדים,,2954
34.765208816,31.2683407700001,0,נווה מנחם,גן ילדים,,2955
34.7650248090001,31.2682265130001,0,נווה מנחם,גן ילדים,,2956
34.773130871999996,31.236890004,0,חט''צ נווה שלום,גן ילדים,,2957
34.77331109,31.236840848000003,0,חט''צ נווה שלום,גן ילדים,,2958
34.792494637000104,31.246993626000098,0,אוריה,גן ילדים,נריה,2959
34.7754603670001,31.2573266380001,0,סלעית בנות,גן ילדים,,2960
34.7862364100001,31.248449151,0,נבל,גן ילדים,עובדי מדינה,2961
34.770559415,31.25512138,0,עוזיאל,גן ילדים,,2962
34.768474379000104,31.2706154630001,0,נחל,גן ילדים,,2963
34.779375527000106,31.237092243000102,0,ממטרים,גן ילדים,,2964
34.7564608210001,31.2665816590001,0,פעמונית,גן ילדים,,2965
34.804728823000104,31.2733343260001,0,רמות,גן ילדים,,2966
34.804715775,31.2735071,0,רמות,גן ילדים,,2967
34.7656541210001,31.246625416,0,קיסריה,גן ילדים,,2968
34.789815807,31.230990321,0,תפוח,גן ילדים,,2969
34.767907719,31.236738141999997,0,תאנה,גן ילדים,,2970
34.7731483600001,31.2664093450001,0,תהילה,גן ילדים,,2971
34.7853290460001,31.231060374000002,0,אפרסמון,גן ילדים,,2972
34.785490407000104,31.231041711,0,פפאיה,גן ילדים,,2973
34.7852273780001,31.23104641,0,אננס,גן ילדים,,2974
34.779932828,31.243332455,0,דבורה,גן ילדים,,2975
34.780004471999995,31.243404034,0,דבש,גן ילדים,,2976
34.779338704000104,31.249526676000098,0,סנאי,גן ילדים,,2977
34.7758634190001,31.241284929000102,0,פרג,גן ילדים,,2978
34.775714109,31.2411953750001,0,כלנית,גן ילדים,,2979
34.803118729000104,31.271298567,0,משמש,גן ילדים,,2980
34.7704406020001,31.271260896999998,0,ענן,גן ילדים,,2981
34.770591746,31.2711894390001,0,עב,גן ילדים,,2982
34.7653949730001,31.25760702,0,רעות,גן ילדים,,2983
34.782871252000106,31.267823826,0,עמית,גן ילדים,,2984
34.8083696950001,31.254723142,0,,גן ילדים,דובדבן,2985
34.808212209000004,31.287191281,0,יפה נוף,בית ספר,,2986
34.819902126,31.277340998000103,0,צפונה,גן ילדים,,2987
34.7648800310001,31.257578236,0,אחווה,גן ילדים,,2988
34.7950135190001,31.268249992000104,0,דובדבן ירוק,גן ילדים,,2989
34.794909826,31.2682979840001,0,דובדבן אדום,גן ילדים,,2990
34.788559466,31.259594544000002,0,שלו,גן ילדים,,2992
34.788559466,31.259594544000002,0,רימון,גן ילדים,,2993
34.785255787,31.257978092,0,יונה,גן ילדים,,2994
34.7854171660001,31.257978618000003,0,טלה,גן ילדים,,2995
34.7818710540001,31.259138856,0,אסיף,גן ילדים,,2996
34.767854673,31.2490312890001,0,זחל,גן ילדים,,2997
34.8253821660001,31.275027929,0,חילזון,גן ילדים,,2998
34.768021908,31.249010098000003,0,פרפר,גן ילדים,,2999
34.825461499999996,31.274902103000002,0,שבלול,גן ילדים,,3000
34.80814101,31.286945948000003,0,"יפה נוף חט""צ",גן ילדים,,3001
34.7879646850001,31.244182891999998,0,חמה,גן ילדים,,3002
34.7880519240001,31.244081757000103,0,שמש,גן ילדים,,3003
34.7826693430001,31.236655421,0,אגס,גן ילדים,,3004
34.782835941,31.236635828,0,חמנית,גן ילדים,,3005
34.7835796410001,31.236005372000104,0,שקדיה,גן ילדים,,3006
34.783397554000004,31.235933005,0,שקד,גן ילדים,,3007
34.8014589810001,31.284894311000098,0,תמנון,גן ילדים,,3008
34.801543937000105,31.285000525,0,דיונון,גן ילדים,,3009
34.808618222000106,31.257146871,0,שוהם,גן ילדים,חנה סנש,3010
34.768693667,31.232922460999998,0,"חט""צ יצחק נבון",גן ילדים,,3011
34.7712469430001,31.232890249,0,שפן הסלע,גן ילדים,,3012
34.7710359430001,31.232886948,0,ארנבת,גן ילדים,,3013
34.768804530000104,31.232487365999997,0,אצבעונית,גן ילדים,,3014
34.768585027,31.232521865,0,לוטם,גן ילדים,אוכמנית,3015
34.768874757,31.232583697000102,0,אדמונית,גן ילדים,,3016
34.8080436830001,31.2863622350001,0,יהלום,גן ילדים,,3017
34.8079109330001,31.2862479990001,0,טופז,גן ילדים,,3018
34.807760537,31.286386603,0,ספיר,גן ילדים,,3019
34.768375737,31.2331162350001,0,יצחק נבון,בית ספר,פלח 5,3020
34.785397806,31.238509028000102,0,ההגנה,גן ילדים,,3021
34.8064204820001,31.248988397000105,0,החלוצים,גן ילדים,המעפילים,3022
34.811403102,31.2528569350001,0,הנדיב,גן ילדים,,3023
34.7973673770001,31.272430206,0,חלמונית,גן ילדים,שושן,3024
34.7832694910001,31.249794551,0,טווס,גן ילדים,חוגלה,3025
34.7735040260001,31.251940928000103,0,ראם,גן ילדים,הצבי,3026
34.7799083210001,31.248696813000002,0,ניצן,גן ילדים,ניצנה,3027
34.7721791370001,31.253000274,0,ברקן,גן ילדים,גלבוע,3028
34.7703846920001,31.2485912280001,0,אלה,גן ילדים,דותן,3029
34.7629039510001,31.2583554650001,0,שיטה,גן ילדים,צאלה,3030
34.797637552,31.2547746700001,0,נורית,גן ילדים,,3031
34.79753714700011,31.2547684690001,0,חיפושית,גן ילדים,,3032
34.7745038210001,31.262779797000103,0,גרעינים,גן ילדים,,3033
34.801621079,31.2850913340001,0,מפרשית,גן ילדים,,3034
34.801709446000096,31.2852204710001,0,שושנון,גן ילדים,סנפיר,3035
34.772087135,31.256348041,0,בנות חיל,גן ילדים,,3036
34.804459035,31.288452472000102,0,מקיף זילברשטיין,על יסודי,הרכס,3037
34.7589107630001,31.2731382150001,0,ניר,גן ילדים,,3038
34.7590855560001,31.273188933,0,בר,גן ילדים,,3039
34.7588448930001,31.272966174,0,סנפיר,גן ילדים,,3040
34.778747417,31.2575617040001,0,הדר,גן ילדים,,3041
34.7790097290001,31.2574456130001,0,כולנו,גן ילדים,,3042
34.779143547,31.2573693840001,0,חברות,גן ילדים,,3043
34.788165602,31.2689487860001,0,אלומה,גן ילדים,לימון,3044
34.788181406,31.2688377700001,0,עומר,גן ילדים,,3045
34.76345919,31.256992924000002,0,"חט""צ רימונים",גן ילדים,רימון,3046
34.776947318000104,31.266193506999997,0,"אלי""ע",גן ילדים,,3047
